"language","setCode","cardId","defaultVariantId","collectorNumber","variants","approvedFacePresent","beforePreferredBlank","afterPreferredBlank","presentation","sourceVariantId","assetId"
"ja","M5","e0986a77-325c-46b1-a69f-e8655d65b9ff","0dd7f042-7d5c-450e-95df-c6205cfd6dfb","082","1","true","false","false","exact","0dd7f042-7d5c-450e-95df-c6205cfd6dfb","22feafeb-73bd-4781-a022-49cd7bbbc188"
"ja","M5","2edbd653-4bd9-4952-95ee-769ba519207b","b3a56018-2743-4888-8157-891a08fd2fbb","083","1","true","false","false","exact","b3a56018-2743-4888-8157-891a08fd2fbb","e9935286-1d5b-4ff1-ad02-453a73a1706e"
"ja","M5","93a1eeed-7ed4-461a-a808-bbe15ea42380","6d9c0363-8a95-4481-9401-ff4f1d505621","084","1","true","false","false","exact","6d9c0363-8a95-4481-9401-ff4f1d505621","ed83d4ad-2dc5-448a-bf17-fa0659c17535"
"ja","M5","c9d8c2aa-2cf4-462a-8485-8479d36f4c38","3533a649-a558-45df-81cc-09d3a3795c1a","085","1","true","false","false","exact","3533a649-a558-45df-81cc-09d3a3795c1a","6a478dd2-fbfe-43ef-a9e2-9b876d573ca4"
"ja","M5","b4996e8b-b5e2-4ec4-b12d-7cc666f3bc02","28aa0654-01a7-4c8d-9ea5-b50973bd6c37","086","1","true","false","false","exact","28aa0654-01a7-4c8d-9ea5-b50973bd6c37","56a82068-93fb-4236-ac2d-3846fc180eb9"
"ja","M5","b3dc4099-404d-4a2a-bf13-dd5d40bcf7ba","839c9bcf-3dc7-4801-b68c-70877d7dfc71","087","1","true","false","false","exact","839c9bcf-3dc7-4801-b68c-70877d7dfc71","691e98c3-1aca-422c-ad0f-f10c2c8b3be1"
"ja","M5","883f475c-62f3-48c7-acf0-68d602c4261a","c57e758f-e408-4cab-a129-494debe33146","088","1","true","false","false","exact","c57e758f-e408-4cab-a129-494debe33146","bc230a0d-765d-484b-9d9d-b5059a9ed939"
"ja","M5","1a21e457-66b9-4b0c-98a5-05bc78938617","12ec0a61-069d-4995-8ff2-cae93d3329a6","091","1","true","false","false","exact","12ec0a61-069d-4995-8ff2-cae93d3329a6","7fedf3ed-0712-40b6-a268-0addaf4df1e5"
"ja","M5","ca4e28e8-5e3b-4acf-a4fe-6c7ec3125e1d","5a6c4c8b-fb2a-4cb1-9c45-0868864c21e5","092","1","true","false","false","exact","5a6c4c8b-fb2a-4cb1-9c45-0868864c21e5","60bfd641-fc65-4041-9477-a4487add6735"
"ja","M5","381ec3a1-349e-4be7-ace2-d65eda26c0ad","5be8edd5-040a-4cec-a2d1-3f38c982dbb2","093","1","true","false","false","exact","5be8edd5-040a-4cec-a2d1-3f38c982dbb2","0a9efd96-b740-46db-a343-f9126b8e5ca2"
"ja","M5","b83a3c6e-af78-4421-b513-8a7ec362ccf1","b2e98e89-c5a3-48a2-a1ba-b6b18097d60b","095","1","true","false","false","exact","b2e98e89-c5a3-48a2-a1ba-b6b18097d60b","f706206e-dedf-48dd-aa14-fc7a3cfeeeaa"
"ja","M5","601a883c-fa10-4027-9ba9-1cc8da1202c5","6432ad2c-796f-4b5d-b259-f65d2ee9dc7c","096","1","true","false","false","exact","6432ad2c-796f-4b5d-b259-f65d2ee9dc7c","bc19db7e-6067-4480-8678-c58e34425b71"
"ja","M5","64314182-584d-43b2-af84-893ee5aba965","6b54edb7-7613-44fa-9b9d-e85984b3fea8","097","1","true","false","false","exact","6b54edb7-7613-44fa-9b9d-e85984b3fea8","1a3af647-d123-40b3-817a-cf2b669ee357"
"ja","M5","bf2de113-3d0b-45d5-9c6e-4c527d8d4840","86601bb9-d376-4bdf-89db-3beb2f9e55ec","098","1","true","false","false","exact","86601bb9-d376-4bdf-89db-3beb2f9e55ec","cdf503fb-d8fe-4b9c-a481-baeef8b95875"
"ja","M5","fe5ae6c2-4c1d-43e7-bb3d-191ea4d2e6c0","315fa247-c6eb-4382-b5f7-b9f28cb31b8a","099","1","true","false","false","exact","315fa247-c6eb-4382-b5f7-b9f28cb31b8a","043058d9-41e3-4a93-9f09-d8ad7a9f43bb"
"ja","M5","e49557e5-e3d8-448b-a12d-8997a3f61ee5","0164eb60-2aec-42f5-bc34-dd752e6ac4bd","100","1","true","false","false","exact","0164eb60-2aec-42f5-bc34-dd752e6ac4bd","3e246dcf-cceb-456e-9cd1-1f0502e34546"
"ja","M5","e76dc0f8-ab76-4249-bc9d-fbde07210bc9","9cf49dbc-d11e-427f-8262-0d290203b7ac","101","1","true","false","false","exact","9cf49dbc-d11e-427f-8262-0d290203b7ac","a5af4334-514e-40a5-a8ca-8caa5188fe0b"
"ja","M5","9ee00111-85fc-42ef-b58e-0d949176e9f3","2cfa8b51-3372-43bd-a8cb-1ac3d5b5bfdb","102","1","true","false","false","exact","2cfa8b51-3372-43bd-a8cb-1ac3d5b5bfdb","935a6d1c-6607-4826-89cc-8c080dfdfac6"
"ja","M5","36d2bd18-6449-469a-a8be-a8af0c276b2c","8222608b-abb3-4dcf-bbbc-ee9d8630268d","104","1","true","false","false","exact","8222608b-abb3-4dcf-bbbc-ee9d8630268d","67783f77-4fd3-4399-8d05-c6b232861baa"
"ja","M5","e37b0cbe-f40e-4f04-8421-8dcd5180c541","0c8ee414-eee8-448f-a5b6-c341ef74a78c","106","1","true","false","false","exact","0c8ee414-eee8-448f-a5b6-c341ef74a78c","e3134b76-0dea-45c5-8d40-e46360ebf52f"
"ja","M5","e228025b-cc98-410b-b431-51f4d7d7599d","a944f2c7-e987-4206-9b61-56f2a643a22d","107","1","true","false","false","exact","a944f2c7-e987-4206-9b61-56f2a643a22d","d95baf38-80fd-46a7-98ec-2793a63cff2c"
"ja","M5","603a76bc-1769-4cf2-976a-2e8d7f9fa49d","b0926dc1-3815-4254-a6da-b5683c562a96","108","1","true","false","false","exact","b0926dc1-3815-4254-a6da-b5683c562a96","2f00e561-3aae-4da4-8d4a-de1877be2a00"
"ja","M5","f3d33553-428a-4b2e-ae72-a021d1f05165","6213fcc1-7a92-4a27-8f5d-741ff90ae0e3","109","1","true","false","false","exact","6213fcc1-7a92-4a27-8f5d-741ff90ae0e3","c9655abf-b304-496e-b164-3f9293a97320"
"ja","M5","3c639f82-7612-499d-b2b9-82491ec1294b","80e5705d-8575-432e-ac57-ee82cbbbafb6","110","1","true","false","false","exact","80e5705d-8575-432e-ac57-ee82cbbbafb6","3e8a695c-2b75-4d33-a9d8-b0aab6dc0084"
"ja","M5","9e94c541-06fe-4918-9ac8-711d2b8d2c3d","c322752e-2708-4b2e-8b7a-c82b6d7d3654","112","1","true","false","false","exact","c322752e-2708-4b2e-8b7a-c82b6d7d3654","9666c541-b4d3-4aa4-98da-dba3a94332dd"
"ja","M5","40b4968e-b3fc-4fdc-9706-f5bd0a06884a","063927e8-2fba-479f-8384-42a7793bbbb4","113","1","true","false","false","exact","063927e8-2fba-479f-8384-42a7793bbbb4","20efd744-e885-4e8f-8530-584ef0a84987"
"ja","M5","8bfeb733-f734-48a8-987b-f6a981d3acc1","b9255a37-c0d5-4566-815f-eb72cda8a2e0","114","1","true","false","false","exact","b9255a37-c0d5-4566-815f-eb72cda8a2e0","d36c434c-3800-4bda-980e-6ff2dc9152b2"
"ja","M5","33139712-6e1c-472d-aaeb-acca7d4af463","10e571c4-9cf5-4836-90f6-ce09fd81dda3","115","1","true","false","false","exact","10e571c4-9cf5-4836-90f6-ce09fd81dda3","da3643ca-81c4-48f9-9629-a3c64cf25b78"
"ja","M5","58c4fc62-679a-4af7-b756-3f0f185463c4","ced5b5fc-0037-4b61-b721-4a35f306f6d6","116","1","true","false","false","exact","ced5b5fc-0037-4b61-b721-4a35f306f6d6","298b58a0-1462-4d1c-99e1-424bff1e11c0"
"ja","M5","98f93742-0c43-4b37-90eb-14b06e730569","8a5f061e-2557-479f-98fd-73f40fa0509a","117","1","true","false","false","exact","8a5f061e-2557-479f-98fd-73f40fa0509a","5032f14e-ae81-4dc8-9476-2dba23eabd1c"
"ja","M5","86bf405f-1ba7-49d3-bb43-664ff4388e8e","89b2d840-6749-450e-85e9-113e9a6c5173","118","1","true","false","false","exact","89b2d840-6749-450e-85e9-113e9a6c5173","11f2c8ae-ad7f-4262-9a45-87ef168f7f68"
"ja","M5","6e0d7657-dd5d-4664-b062-043e7d108e00","fdb3f444-402c-4c04-b158-090fde4c7dad","001","1","true","false","false","exact","fdb3f444-402c-4c04-b158-090fde4c7dad","9378f157-34c7-4a4d-9d29-a52eb470af6f"
"ja","M5","28b4f85a-90b8-4dd7-adc6-59ca37625f41","dd7a1ee6-d7e1-4ab6-b219-8856be3094a4","005","1","true","false","false","exact","dd7a1ee6-d7e1-4ab6-b219-8856be3094a4","0144d75a-025a-48c9-81bd-ce46293b494f"
"ja","M5","d44e65f7-df6f-4328-b21e-edd62b7d3a47","e778392f-9a51-4afc-b7ac-f5bc989b0dc0","006","1","true","false","false","exact","e778392f-9a51-4afc-b7ac-f5bc989b0dc0","25d24cce-3997-4f27-88fc-e60d2580f894"
"ja","M5","ee1aa94b-5cb8-4b38-b739-fe454ab08cf3","fd17d861-daed-45ca-82ef-fb40a46b1d54","008","1","true","false","false","exact","fd17d861-daed-45ca-82ef-fb40a46b1d54","9199bbb1-7298-4f5c-af62-675911d17417"
"ja","M5","56893865-bf9a-48a1-aac3-6104e065e80b","e8e1e140-8383-4c76-9e42-b9f58f7b047c","014","1","true","false","false","exact","e8e1e140-8383-4c76-9e42-b9f58f7b047c","8cc29b64-f124-4ac3-9352-113a3b5e9abe"
"ja","M5","0a39302e-825f-4e19-86b5-b2ee713d326f","e49802e3-f5f7-4187-a78a-9534dbc8bf81","016","1","true","false","false","exact","e49802e3-f5f7-4187-a78a-9534dbc8bf81","86837b2e-9e45-483f-a32f-ec41bc9f98e5"
"ja","M5","8764a542-36e3-4cb4-af60-81f849475c75","f895eeef-f3f2-4a9f-b430-6a9a0bdb7b54","019","1","true","false","false","exact","f895eeef-f3f2-4a9f-b430-6a9a0bdb7b54","9c488c36-bbaa-4b08-9459-ceddae82e841"
"ja","M5","e5a37746-ae89-4eaa-80ca-27d70b0c5e12","e3de4d88-f48c-4092-8baa-e02dd4c1ef5b","026","1","true","false","false","exact","e3de4d88-f48c-4092-8baa-e02dd4c1ef5b","45cb1f1c-61a6-46c9-8af4-6d2c617fa2aa"
"ja","M5","f7046319-b758-4c34-a6e7-7443e51fd23c","f9f823b6-2ac3-4e4f-b02b-38dc77ff13db","029","1","true","false","false","exact","f9f823b6-2ac3-4e4f-b02b-38dc77ff13db","e9b01cc8-49f0-4a56-9aff-80c5c3fad830"
"ja","M5","9463fa5b-fca6-4324-971a-be1087befed6","f777b7d0-f13a-43a2-acbb-d8ac262516ce","030","1","true","false","false","exact","f777b7d0-f13a-43a2-acbb-d8ac262516ce","3f34f6ad-867f-438a-b478-48a8ee2027e4"
"ja","M5","f661c8f9-c825-47cc-ad3c-8b682bec5b08","e1bafa01-4069-4701-b685-2ef9dc50a24d","035","1","true","false","false","exact","e1bafa01-4069-4701-b685-2ef9dc50a24d","f7c31c11-9075-479e-8e68-99800118c4b7"
"ja","M5","f2ae7ca7-ecb4-494c-8c10-4beb05fe724b","fbf9706b-062a-4423-9036-3973a59cb72f","047","1","true","false","false","exact","fbf9706b-062a-4423-9036-3973a59cb72f","42802e5d-c866-4033-b495-b7fd8c3f281d"
"ja","M5","6684add2-e530-4dc2-aceb-e336557c1218","e231edee-0223-4662-a48a-69760e82de94","050","1","true","false","false","exact","e231edee-0223-4662-a48a-69760e82de94","c53b193e-1a84-4185-ad43-94f97281397c"
"ja","M5","f113091a-5c46-4bad-921a-9876fdf5cdfe","e33626eb-7378-41dd-bbbb-19b4ebef4d4c","062","1","true","false","false","exact","e33626eb-7378-41dd-bbbb-19b4ebef4d4c","0a56ef4c-c3b9-41c0-a91a-37fcbd0dcf2a"
"ja","M5","e1602c7d-b180-4219-9066-9ea61a775924","dea297ff-66a5-4930-bbdb-312b784d7641","064","1","true","false","false","exact","dea297ff-66a5-4930-bbdb-312b784d7641","b2f41b92-85cf-463c-95da-7af7f7d326e6"
"ja","M5","29a4de48-a082-45a5-a489-3d20d6d1d3f9","e1e42182-e03a-4bf7-a939-3bed655caf46","078","1","true","false","false","exact","e1e42182-e03a-4bf7-a939-3bed655caf46","fa51fc68-d6d5-4ab8-bda0-b225bbf6e92b"
"ja","M5","bc95c1a4-20c6-4a97-861f-38636a08a8d1","f5c9afed-fb77-4ce5-b307-83ea33012ffd","089","1","true","false","false","exact","f5c9afed-fb77-4ce5-b307-83ea33012ffd","ebc19b8c-43e5-469d-8c42-533dc2202201"
"ja","M5","6daf12c4-264e-4374-83dc-a27496f9cb60","ec97a7e5-75ea-4ac3-91df-34c14c2636c5","090","1","true","false","false","exact","ec97a7e5-75ea-4ac3-91df-34c14c2636c5","fb2c1a23-91f1-48ad-b00d-ec39b05c1467"
"ja","M5","7cf8dc26-3070-498c-9b68-59ec61e06e51","f8c59d3b-bb47-4caa-8a81-71a3163252a2","094","1","true","false","false","exact","f8c59d3b-bb47-4caa-8a81-71a3163252a2","87a701e5-3e73-441d-b195-9a109a9d6621"
"ja","M5","354e3591-b074-4ac3-8462-adff97ccbec3","f69096f7-e1c5-4e00-84c0-22f70fabff55","103","1","true","false","false","exact","f69096f7-e1c5-4e00-84c0-22f70fabff55","9da3403d-aec8-47d2-a4ba-8c3b1d001ec2"
"ja","M5","f09a532b-dff8-4e57-b50a-0528ffc84e8c","ed924af6-5da4-41dc-9c53-3c2299b4d19c","105","1","true","false","false","exact","ed924af6-5da4-41dc-9c53-3c2299b4d19c","008b5ac3-bd0c-464d-a0b3-9edeca70b90b"
"ja","M5","6f17e0ae-b874-4571-a15d-22f65a5beb19","dd75326b-e30f-4773-812e-71dc1b962cb4","111","1","true","false","false","exact","dd75326b-e30f-4773-812e-71dc1b962cb4","20b0d27c-ec1e-4e71-bf7e-0c1c200fd99d"
"ja","SV2a","818d6c32-bf5a-4bdf-a06e-5fa746ac4398","2b508176-7faf-4eb9-b37a-f38d03140448","001","2","true","false","false","shared","55243440-7b6c-4a89-b477-9292a91c6b3c","b141d15d-6a3c-45cf-8cbf-c567760c1a32"
"ja","SV2a","ccbd81d5-edba-4615-a62a-539c02c23baa","14eaa81d-fdc0-428d-8d58-af327b2a66ba","002","2","true","false","false","shared","883fa1e3-8cf0-4a86-adab-f4ec2ff13b6b","90b58b81-2a31-4a9c-9490-a4e797c5d87f"
"ja","SV2a","5861af38-9b17-4b55-8a62-9831f64eebf3","2c66eac2-0253-4d65-bff8-45d8c392c3ed","004","2","true","false","false","exact","2c66eac2-0253-4d65-bff8-45d8c392c3ed","464575d4-5582-465b-805e-a091c31683ae"
"ja","SV2a","5afa8e55-b52f-4ea2-a852-296b7cae162d","02e7882f-058c-4622-b4d4-5052df1066a7","006","1","true","false","false","exact","02e7882f-058c-4622-b4d4-5052df1066a7","0925143e-289a-421c-ba44-22ec8e042d3a"
"ja","SV2a","a26962b4-2db2-4dfb-8f43-701463f0793d","20e43dbd-fe50-473a-8937-c9fd33eb8ca6","008","2","true","false","false","exact","20e43dbd-fe50-473a-8937-c9fd33eb8ca6","346f9832-caeb-405f-bd8c-2b51f6767da5"
"ja","SV2a","17d9a5e1-5923-48a5-8e1c-5e6b757f36b8","26626973-3d39-4eb4-a4c2-aaf3d4738157","012","2","true","false","false","shared","7babe85c-0273-4afd-b9d4-48a60af554e5","3c30dc64-7e9c-4b3f-93f6-0275adeb1cf8"
"ja","SV2a","ea276eb3-9a2e-4776-b352-025d52e83201","31a19b6c-acc3-48e0-a418-d9d599c4b5be","014","2","true","false","false","shared","6c057f19-f82f-469e-9128-0ea85a7befdb","b5318e7a-38cf-42f5-8b9e-770c1b998a1d"
"ja","SV2a","00043caa-0689-423f-b8c1-9a15c687548f","0afa4aa2-93fb-410f-9ecc-c5df147464d5","019","2","true","false","false","exact","0afa4aa2-93fb-410f-9ecc-c5df147464d5","f7b41427-600d-41bf-a245-99d2e9b2340f"
"ja","SV2a","820059d0-c146-4707-89a0-be56d1910076","246506fd-cc62-41e3-8dc9-5bf3935f0070","020","2","true","false","false","shared","d9bb8789-eeee-4ca0-8853-ce9b634d7871","2eb92802-6d0e-4ba2-82e7-a8bb831dbd2e"
"ja","SV2a","156ce571-068c-438f-bb76-edd959e6b6d8","2cb3456d-3c2b-480c-97e9-09108ed0d579","025","2","true","false","false","exact","2cb3456d-3c2b-480c-97e9-09108ed0d579","1b9d58df-fc30-48fd-af00-4b5a9423ebc3"
"ja","SV2a","ddc5cf6c-e769-4c34-8010-69abc1e31e25","37699812-507d-4252-9344-34b256ca80c9","026","2","true","false","false","exact","37699812-507d-4252-9344-34b256ca80c9","1da36479-ce92-4bc0-8634-2e12cfa813de"
"ja","SV2a","872603c9-2034-431b-8959-1e78923d26a6","04f1813a-8d68-452d-8380-34cc721bb713","028","2","true","false","false","shared","e0e009ea-946e-48b5-908a-3cc7011602fb","46538d9d-3157-4b1e-8712-baab2564a022"
"ja","SV2a","cb29c2b2-e518-42bd-809a-669b5a7675a1","00f1fbd5-7d33-40d2-b6f0-1fb26fe28a6e","034","2","true","false","false","shared","ea04c1e5-cc9f-4f6e-826b-7bbdc7b4b5a0","a9eef51e-267a-46a6-9be0-6ce3b680a402"
"ja","SV2a","875e1f04-494d-4a21-8b0e-b9f3cab33576","09afc103-bed6-4692-9e08-69eff47d9c22","039","2","true","false","false","exact","09afc103-bed6-4692-9e08-69eff47d9c22","28ab7177-812f-403f-824e-4b74830d2ba9"
"ja","SV2a","93784a56-9370-4645-b9cf-dad1e95be9de","08e1da7d-466d-4596-ba26-58a557a00834","042","2","true","false","false","exact","08e1da7d-466d-4596-ba26-58a557a00834","1dab01b9-eee2-4aa4-98bf-b6f6137c07e6"
"ja","SV2a","875d7072-8a49-4194-ab5a-fd5d0399d713","227c06c5-d3ca-42f3-8134-acfb609f6e29","043","2","true","false","false","shared","76548e23-de10-4fd0-beb3-5231baba800c","066d9e30-8d4e-4a49-9eeb-6f4127245a1f"
"ja","SV2a","45481f46-7e63-4c6d-b966-3a7665a2c7b8","2f8d29da-7f9e-488d-be97-5e2f090e484f","046","2","true","false","false","exact","2f8d29da-7f9e-488d-be97-5e2f090e484f","3595781e-5c24-4803-aa3d-5089b140098b"
"ja","SV2a","d022dad5-1f19-4c5e-9451-4e22c9ddebb0","3dac3680-5d45-456a-9324-74aa179586e2","047","2","true","false","false","exact","3dac3680-5d45-456a-9324-74aa179586e2","aab0979b-08bb-4d0b-8bf3-1f0d335dce24"
"ja","SV2a","d78b15a6-8f29-4556-8ab3-6160f0a18e23","0d58eb39-7bb6-44ad-9bc0-7b9b2c4e5759","048","2","true","false","false","shared","5afc8f2d-e1a7-482f-bcd9-a41322d0fa5a","05b16646-adc3-4b1a-a4fb-c917dcd68b84"
"ja","SV2a","74b4fa0f-79a9-4d54-ad5d-abefadc20881","277e4c85-ebcd-4581-b5da-5012b8c870dc","049","2","true","false","false","shared","f1ce2788-d042-4368-94a2-a6acbde38fcc","07d5dd29-efac-4503-9277-8555d82939ab"
"ja","SV2a","76ac1b54-914e-4d53-b2b7-949798884830","2626a66b-5304-49a6-afe0-53b320b65f49","053","2","true","false","false","shared","e73680f9-a54c-4806-a5c4-2a28f97b63bc","2de171de-23b4-4fb1-bc01-16b02a5e3575"
"ja","SV2a","dcbf6fac-8205-484f-b3de-51b61a2f4fda","1a3e40f3-26c6-400e-bec3-f24a4eed22b6","054","2","true","false","false","exact","1a3e40f3-26c6-400e-bec3-f24a4eed22b6","2b588525-02df-495f-8d7e-ae820c09b431"
"ja","SV2a","4cd43968-cb08-4db9-9e9a-028c58dbba4e","0ef7555b-db93-4b43-8c26-d531d8523ccc","057","2","true","false","false","shared","d0886ce5-05bd-4041-ba84-37e71e8db77e","6840aa68-d656-4bb5-bde9-8390d391bf11"
"ja","SV2a","b9c8ff21-3b7a-4be4-abee-810d759a621b","1ed8d0da-a587-4432-894f-6d49f6669f2a","058","2","true","false","false","shared","5e848d02-e054-4a1c-b7dc-4b1092a923e9","79f8ed79-5209-4948-ac78-6ace03dd01b0"
"ja","SV2a","fb56e789-e5f1-4736-a865-922f9fc30cf1","29fa1764-74a1-4792-8d23-78dcc3083291","062","2","true","false","false","exact","29fa1764-74a1-4792-8d23-78dcc3083291","3189d42b-51d3-42bd-a4fb-7e7d4711c8d2"
"ja","SV2a","87ab61c8-5b8d-448c-98fc-e77383e368e8","3600d946-4bd1-4b54-a806-c94240151da4","065","1","true","false","false","exact","3600d946-4bd1-4b54-a806-c94240151da4","17e2a0fb-029b-4d1f-b276-179695634999"
"ja","SV2a","488a90de-fbcd-4cdc-8953-4f915b294172","1f4eb4af-fc3a-4003-a022-435e35c52791","066","2","true","false","false","exact","1f4eb4af-fc3a-4003-a022-435e35c52791","084c17ad-487a-453f-918e-006e2a2f915b"
"ja","SV2a","b632bf65-bbce-493f-8015-9b19cb088511","09bd344c-2bae-403c-bde7-ab36edfe5d88","067","2","true","false","false","exact","09bd344c-2bae-403c-bde7-ab36edfe5d88","2efe84d1-6634-493f-acf7-71c0e7f2a5ea"
"ja","SV2a","91c44e6c-d418-4e8a-afc6-8ccdf886b6c9","1dd8048d-a69e-4bfd-9b67-acc6d66e2f0a","069","2","true","false","false","exact","1dd8048d-a69e-4bfd-9b67-acc6d66e2f0a","ba684716-c6f1-4f4f-8846-4bccd8b7a421"
"ja","SV2a","9651517e-eccd-4f3d-9aae-47ef5867f982","005437d6-291e-445d-9b2b-55d6495453a9","077","2","true","false","false","shared","cfb57e38-baa2-46a9-841f-7e8c27ef68ac","2fd1345c-3c5b-424d-8d7b-e80ba77eb812"
"ja","SV2a","b1ba8c24-29be-46c1-ad0d-53092cdfdb9b","32c108f3-e662-48da-8930-3348ca1014d0","078","2","true","false","false","exact","32c108f3-e662-48da-8930-3348ca1014d0","c288b387-e514-45c5-953b-72593c818265"
"ja","SV2a","b2465cc6-c203-4dd1-8dfd-59c668e67b14","0cd792be-6695-47d1-b99a-adfd6af07501","080","2","true","false","false","exact","0cd792be-6695-47d1-b99a-adfd6af07501","cf2d1ccc-759b-4185-b69d-d4e73aaa42fd"
"ja","SV2a","723c1b26-085f-4279-a38b-e34da3ac06f7","09bca6b3-b695-46cb-8e0d-9d0740f05f79","081","2","true","false","false","exact","09bca6b3-b695-46cb-8e0d-9d0740f05f79","00e0adf2-be09-4005-bc07-5ad95c40cade"
"ja","SV2a","97e81b15-7feb-4a19-b9da-8e35cb4934c0","168a7489-f5b0-4273-8959-0e45953dc7e2","082","2","true","false","false","exact","168a7489-f5b0-4273-8959-0e45953dc7e2","d7e7a1e0-5886-4524-b411-2454a14bfaf8"
"ja","SV2a","dfd579a9-20e0-4ef7-86dd-79ba8ec3dbb0","00eddf48-d941-4b5b-b6a4-4d1133e3ded8","085","2","true","false","false","exact","00eddf48-d941-4b5b-b6a4-4d1133e3ded8","2b74db8c-db4d-4f4e-9e78-78822769de1d"
"ja","SV2a","63641b43-ea6e-40ed-b4e0-fde6f836f1c6","2fff8a03-fe1c-4c42-a0c7-691d39078a51","088","2","true","false","false","shared","002b9385-49a2-4d0d-86b1-2d91918975c0","3142aac7-ab25-4cde-ac88-56a5832e4baf"
"ja","SV2a","3019216a-60db-486f-ba7d-1383c6e67cd1","2cf1b2ad-f4ae-44a7-9bd2-9add6cd1e43d","091","2","true","false","false","shared","7a282fcc-0485-45e8-9cf5-6ba56fbf137e","1c01f795-1251-432d-8d8d-1510d60e0e07"
"ja","SV2a","07f214a8-7264-43b8-81b4-3ab091681a7d","2a8a87c6-4cd2-4795-b375-3b3c8bf569f0","092","2","true","false","false","shared","a9dd264b-d694-4b8a-a099-20572fe8c143","4cda6529-0125-4602-bb8d-371ba263085c"
"ja","SV2a","5e954189-d5c2-4c6a-844b-a8c2343b3a5f","16c3ec03-4609-4db7-957b-14a0ca9b77b3","093","2","true","false","false","exact","16c3ec03-4609-4db7-957b-14a0ca9b77b3","204bf8ad-4bea-4c56-bc2f-ac192e71a263"
"ja","SV2a","7f63a8a5-158b-4262-a18c-b89dea4775d7","0807333b-7fbe-4598-941c-7eaa3fa2a9a0","096","2","true","false","false","shared","21ec8b17-288e-4cef-a315-e17cae914743","aaaccea7-34b1-415f-a01a-83f8c17fb75d"
"ja","SV2a","405a08c4-0468-48fd-b2e7-00bcbd7fa2a8","15705a9d-708a-4636-a3e0-1be96549b5af","097","2","true","false","false","shared","9d52ef19-f371-4cc3-99e2-3b3ab63cbb1d","7208e051-ba25-4964-8748-ec0f9c1c1ffa"
"ja","SV2a","37f7672c-b840-49bd-92fd-4aa579a68e40","0af03f85-1aaa-4591-9664-2f466112b39a","098","2","true","false","false","exact","0af03f85-1aaa-4591-9664-2f466112b39a","05fb7ea2-f11e-4251-8086-ad6ccbd292da"
"ja","SV2a","464a4425-c8a9-4b99-97c4-657593486d06","28e2650b-9bc3-437d-bac4-7b6acb69d5e9","099","2","true","false","false","shared","e9380f4a-c656-458a-a45c-0e426f3db903","264264f5-fbfe-4076-8028-93e996eced15"
"ja","SV2a","0ce41b92-367e-40c0-8cd3-df8af1adce00","2c787344-74c5-47fe-b4ef-d296d84335e0","100","2","true","false","false","exact","2c787344-74c5-47fe-b4ef-d296d84335e0","2d227913-2e5d-4d31-8f2b-b826ef8db180"
"ja","SV2a","351b415d-da6c-4ec9-8dc3-567b51b23da6","13ae2625-30ff-42db-9a8a-576f927d217d","103","2","true","false","false","shared","3395cc73-c0e0-45df-b377-be39f385a756","717a7528-3a4f-488f-b070-cb8c01e79d3e"
"ja","SV2a","df4879bf-61e4-4254-9b60-a8cbda979be6","109cfb5c-7bee-4baa-bae4-7c9d9febcc95","104","2","true","false","false","shared","aa41c9c0-fd5d-4c1a-848e-35e78a9cdf7c","7640609d-a1fb-49d2-8ae6-53caa5c43733"
"ja","SV2a","6392e991-841b-4c7e-bec5-70d6f065c56a","1e507ac8-7a9d-48ff-a966-effef3e5b99b","108","2","true","false","false","exact","1e507ac8-7a9d-48ff-a966-effef3e5b99b","0666b80f-4f63-474a-b4bf-556e118384ab"
"ja","SV2a","230ee76e-6876-4527-8657-d899a69a9647","2aa46dbd-6f83-4ce6-9957-d8e8bd5a051a","110","2","true","false","false","exact","2aa46dbd-6f83-4ce6-9957-d8e8bd5a051a","9b459c71-f656-4199-8c18-b4a41da5c20b"
"ja","SV2a","effe4e49-7b9c-4996-8bd4-c0dcba65c901","067432f3-0fa3-4cae-8c75-8061820ef264","111","2","true","false","false","shared","7b71a4f0-520a-4e1a-a2d5-8da45a83527f","2c5a550a-6672-4f97-982c-361b12964b71"
"ja","SV2a","3a268d45-0d8d-43fa-8231-d4608c72077a","150bc572-681b-4036-9fd3-9bcff7a27da4","112","2","true","false","false","exact","150bc572-681b-4036-9fd3-9bcff7a27da4","1cf95336-9c71-4b15-a4a1-60cd8b72aae2"
"ja","SV2a","7ba5e718-04be-464f-b789-aced7bafba20","18fe62a7-c4bf-48c4-b721-c53b8865ce0f","116","2","true","false","false","shared","de7e4e6c-9095-418b-9d41-6c5dc447097b","02bed84f-c347-48b7-9674-35421f7b1e12"
"ja","SV2a","fba47f48-b663-434c-97bc-c43faeadc6ff","27a2defb-56b0-422d-8493-44a266af20dd","119","2","true","false","false","shared","ff8abf56-44f2-4b5e-80e7-223ea900a1b2","42d7fe4d-2acd-480a-9ecf-57e33df72098"
"ja","SV2a","c181d10f-55b7-43d8-a471-f41ea8ee791e","0f74b05d-279e-419e-866f-0b499f37ec00","122","2","true","false","false","shared","612e7e4d-f80b-4416-9a5b-7e54b27faaa3","00c05cb9-a235-44c1-9844-4980d8a519ec"
